SimTime,GPSR,NGPSR,NPGPSR,NDGPSR
143回目,64.709200,398.425000,271.955000,123.843000
144回目,65.025100,393.415000,272.783000,122.490000
145回目,64.145100,397.559000,270.406000,122.529000
146回目,63.269800,393.577000,271.526000,122.522000
147回目,65.323900,403.077000,273.373000,122.522000
148回目,64.355600,401.127000,271.877000,121.517000
149回目,64.968500,395.352000,272.544000,122.422000
150回目,62.858200,397.284000,271.653000,122.462000
151回目,62.944500,398.265000,270.561000,121.977000
152回目,64.655800,394.765000,268.323000,122.376000
153回目,65.506400,392.846000,271.776000,123.060000
154回目,64.487900,393.602000,273.691000,122.157000
155回目,63.933000,398.984000,271.758000,123.108000
156回目,63.472600,393.770000,269.338000,121.650000
157回目,63.768800,401.099000,270.285000,122.623000
158回目,64.018600,398.804000,273.007000,121.534000
159回目,65.040800,397.641000,269.352000,121.768000
160回目,63.624100,395.422000,269.985000,122.396000
161回目,63.455600,395.325000,270.665000,123.156000
162回目,64.738000,396.593000,270.037000,122.924000
163回目,65.043100,400.619000,272.399000,121.723000
164回目,64.982800,397.160000,270.991000,122.651000
165回目,66.373400,394.836000,269.258000,123.202000
166回目,63.868400,398.891000,273.648000,122.297000
167回目,63.831400,398.162000,272.865000,122.148000
168回目,64.271600,400.759000,272.121000,121.581000
169回目,64.176900,397.253000,272.577000,122.557000
170回目,63.803100,393.886000,272.982000,122.203000
171回目,64.479300,390.525000,271.558000,124.336000
172回目,64.319800,392.739000,271.393000,121.806000
173回目,64.013300,395.369000,272.059000,121.865000
174回目,63.651800,393.730000,271.541000,122.730000
175回目,64.682000,396.998000,269.425000,122.547000
176回目,65.266900,397.112000,271.510000,122.539000
177回目,64.484300,396.289000,274.141000,122.623000
178回目,64.932200,394.665000,272.953000,123.263000
179回目,64.237300,393.573000,270.678000,123.188000
180回目,63.310500,399.977000,271.949000,122.133000
181回目,63.961500,400.522000,272.349000,121.911000
182回目,64.943400,401.507000,272.372000,121.071000
183回目,65.370500,399.705000,272.081000,122.431000
184回目,65.738900,397.562000,273.676000,122.880000
185回目,64.290300,394.308000,271.964000,123.295000
186回目,63.903500,400.297000,272.387000,120.771000
187回目,64.422900,397.319000,271.705000,121.978000
188回目,63.638400,396.854000,270.608000,122.932000
189回目,64.679900,399.393000,272.001000,123.475000
190回目,63.973900,396.447000,273.258000,123.213000
191回目,64.566300,393.308000,272.308000,123.585000
192回目,64.102600,393.989000,272.709000,121.310000
193回目,65.189000,397.881000,269.751000,122.793000
194回目,63.821600,397.526000,273.357000,121.580000
195回目,64.890200,402.266000,271.100000,122.564000
196回目,64.227900,399.241000,272.636000,121.829000
197回目,64.607000,402.224000,271.221000,121.741000
198回目,63.984600,400.714000,272.859000,123.256000
199回目,63.435300,395.673000,272.313000,122.942000
200回目,64.960200,404.796000,272.886000,122.521000
201回目,64.177300,397.151000,271.057000,120.773000
202回目,64.060800,401.613000,273.061000,124.285000
203回目,64.295000,398.233000,273.034000,123.600000
204回目,64.459300,428.896000,272.885000,122.731000
205回目,64.470200,397.384000,270.089000,123.336000
206回目,65.184500,394.749000,269.937000,121.182000
207回目,64.917900,393.101000,270.548000,122.879000
208回目,63.654200,403.382000,270.135000,120.669000
209回目,64.180600,398.192000,271.574000,120.656000
210回目,64.131700,393.812000,272.355000,121.759000
211回目,64.781200,396.676000,272.372000,123.190000
212回目,64.127500,397.303000,273.195000,120.738000
213回目,64.365100,393.565000,270.141000,122.000000
214回目,64.376300,401.299000,269.488000,123.144000
215回目,64.574500,400.852000,269.909000,122.369000
216回目,65.230200,396.608000,272.326000,122.239000
217回目,63.858600,401.297000,270.766000,122.108000
218回目,65.692500,405.348000,269.406000,121.407000
219回目,64.697600,394.533000,273.165000,123.097000
220回目,65.148200,397.562000,270.180000,122.258000
221回目,65.761500,396.405000,273.087000,123.245000
222回目,65.444300,398.376000,271.786000,122.021000
223回目,64.352700,399.204000,272.677000,123.507000
224回目,63.179800,392.143000,271.224000,123.442000
225回目,65.411400,394.188000,272.521000,120.836000
226回目,64.055800,397.214000,271.091000,122.566000
227回目,64.972200,402.852000,270.008000,122.344000
228回目,64.174900,396.872000,272.041000,122.926000
229回目,64.434900,397.237000,271.249000,120.919000
230回目,63.595800,397.212000,271.715000,123.308000
231回目,65.594900,396.982000,272.903000,123.036000
232回目,65.200200,391.820000,270.096000,121.816000
233回目,64.834500,397.759000,272.562000,123.961000
234回目,64.634700,396.159000,273.354000,122.901000
235回目,64.500400,395.264000,269.187000,122.535000
236回目,63.311500,394.790000,270.905000,122.738000
237回目,64.664900,407.785000,271.528000,122.951000
238回目,64.211400,402.587000,272.807000,122.270000
239回目,64.913600,399.935000,270.342000,124.057000
240回目,63.553600,396.174000,271.825000,121.689000
241回目,65.253500,398.662000,272.687000,122.855000
242回目,65.137700,395.106000,274.157000,122.812000
243回目,64.067900,395.258000,269.893000,123.972000
244回目,64.875400,393.362000,272.812000,120.197000
245回目,64.921900,404.040000,271.743000,121.551000
246回目,63.229400,399.383000,270.962000,123.993000
247回目,65.111400,397.842000,271.752000,122.848000
248回目,64.926500,397.538000,270.273000,123.283000
249回目,64.700800,393.614000,272.266000,122.188000
250回目,64.636300,398.601000,272.547000,122.308000
