SimTime,GPSR,NGPSR,NPGPSR,NDGPSR
111回目,109.630000,621.095000,434.217000,202.851000
112回目,109.767000,623.662000,438.985000,197.810000
113回目,111.834000,621.838000,433.855000,202.111000
114回目,111.772000,621.517000,439.801000,200.366000
115回目,110.520000,630.120000,436.298000,202.026000
116回目,111.247000,622.214000,432.515000,199.822000
117回目,109.686000,622.624000,436.025000,198.456000
118回目,109.403000,625.973000,442.544000,200.160000
119回目,110.129000,625.484000,434.289000,200.710000
120回目,108.842000,623.002000,436.705000,201.661000
121回目,114.882000,627.205000,437.759000,199.615000
122回目,109.666000,623.551000,436.645000,199.680000
123回目,111.372000,643.267000,435.596000,200.801000
124回目,110.911000,627.445000,436.438000,200.893000
125回目,108.954000,624.842000,439.347000,201.973000
126回目,110.251000,625.260000,435.381000,201.339000
127回目,110.270000,629.265000,436.729000,199.307000
128回目,107.826000,623.868000,438.320000,201.661000
129回目,109.754000,624.900000,439.206000,201.325000
130回目,111.234000,630.425000,437.974000,201.494000
131回目,110.673000,623.124000,437.914000,199.653000
132回目,109.562000,631.731000,443.136000,198.177000
133回目,110.099000,626.291000,434.925000,200.374000
134回目,109.149000,627.082000,435.837000,204.479000
135回目,110.868000,629.436000,436.530000,203.276000
136回目,110.668000,632.394000,438.405000,199.987000
137回目,109.565000,617.202000,438.199000,201.104000
138回目,111.213000,625.344000,439.704000,203.221000
139回目,110.782000,620.928000,438.255000,202.932000
140回目,110.107000,621.171000,439.258000,200.607000
141回目,109.058000,627.388000,435.838000,199.826000
142回目,109.234000,625.079000,440.295000,202.528000
143回目,110.247000,624.096000,437.800000,203.146000
144回目,111.419000,626.035000,437.809000,199.279000
145回目,112.232000,627.189000,434.413000,199.764000
146回目,110.696000,626.884000,437.737000,202.673000
147回目,111.113000,627.087000,435.631000,199.555000
148回目,110.677000,624.076000,436.778000,199.223000
149回目,110.668000,622.917000,435.357000,200.173000
150回目,109.266000,621.833000,436.986000,202.194000
151回目,109.816000,619.508000,438.830000,201.832000
152回目,109.875000,628.901000,436.314000,199.773000
153回目,108.947000,619.520000,437.032000,201.331000
154回目,111.025000,625.620000,437.828000,201.089000
155回目,111.498000,626.013000,435.760000,201.092000
156回目,111.315000,617.386000,436.522000,202.921000
157回目,109.366000,624.920000,436.110000,202.498000
158回目,111.188000,622.318000,436.651000,201.306000
159回目,110.632000,625.643000,439.740000,198.828000
160回目,110.540000,624.228000,439.680000,198.994000
161回目,109.214000,626.990000,439.072000,204.429000
162回目,110.025000,621.777000,437.730000,199.752000
163回目,110.287000,627.682000,435.567000,201.062000
164回目,110.494000,625.440000,438.698000,199.287000
165回目,110.739000,621.664000,436.423000,200.076000
166回目,111.284000,631.492000,434.049000,200.729000
167回目,111.969000,628.783000,438.252000,200.077000
168回目,111.548000,626.077000,438.005000,201.712000
169回目,110.918000,623.449000,437.491000,200.529000
170回目,109.746000,623.276000,438.287000,200.624000
171回目,110.499000,632.459000,437.429000,202.383000
172回目,111.119000,630.613000,436.867000,201.203000
173回目,109.596000,628.910000,438.786000,201.221000
174回目,112.505000,617.891000,435.300000,197.810000
175回目,109.481000,628.041000,436.025000,200.919000
176回目,111.644000,629.847000,433.904000,200.412000
177回目,110.217000,613.951000,438.145000,201.524000
178回目,110.050000,624.464000,439.216000,202.981000
179回目,112.021000,623.081000,436.153000,201.314000
180回目,110.673000,625.563000,439.812000,200.810000
181回目,110.155000,618.058000,435.133000,201.357000
182回目,111.399000,624.877000,438.259000,201.613000
183回目,112.009000,624.148000,436.310000,202.451000
184回目,109.779000,621.623000,437.761000,202.103000
185回目,109.647000,627.579000,437.263000,197.363000
186回目,108.776000,626.142000,438.303000,200.084000
187回目,111.219000,618.598000,436.182000,198.793000
188回目,111.293000,617.548000,437.992000,200.431000
189回目,112.338000,626.408000,436.834000,200.141000
190回目,110.135000,620.641000,436.269000,201.730000
191回目,109.117000,627.115000,437.449000,199.942000
192回目,110.134000,630.487000,438.352000,202.783000
193回目,108.931000,625.964000,439.569000,199.286000
194回目,110.026000,627.038000,436.866000,199.124000
195回目,109.356000,628.830000,437.329000,201.008000
196回目,110.055000,632.125000,437.314000,201.033000
197回目,109.259000,631.430000,437.404000,202.256000
198回目,110.060000,617.233000,434.221000,199.950000
199回目,110.109000,629.650000,434.673000,201.212000
200回目,111.445000,624.956000,435.311000,200.324000
201回目,111.460000,629.756000,434.111000,197.960000
202回目,109.326000,646.523000,436.894000,200.987000
203回目,110.646000,626.861000,437.334000,199.226000
204回目,110.934000,623.563000,435.940000,200.912000
205回目,109.785000,623.547000,435.675000,200.447000
206回目,110.057000,623.968000,434.586000,201.982000
207回目,111.317000,615.196000,434.097000,201.576000
208回目,110.466000,629.152000,433.085000,201.878000
209回目,109.712000,623.064000,438.529000,199.248000
210回目,110.791000,621.965000,436.101000,199.994000
211回目,109.640000,626.024000,437.475000,201.547000
212回目,110.698000,629.552000,436.797000,201.483000
213回目,109.186000,622.525000,438.880000,198.596000
214回目,109.087000,620.879000,436.508000,200.781000
215回目,111.063000,628.838000,436.851000,200.484000
216回目,111.098000,625.962000,435.960000,198.924000
217回目,111.506000,622.285000,437.784000,202.237000
218回目,110.224000,629.648000,438.829000,202.546000
219回目,109.632000,632.466000,434.174000,200.820000
220回目,110.226000,632.344000,434.767000,199.662000
221回目,110.488000,625.342000,434.675000,199.536000
222回目,111.868000,624.688000,432.608000,201.911000
223回目,110.979000,625.617000,438.755000,200.915000
224回目,110.622000,621.929000,438.351000,201.277000
225回目,111.256000,625.799000,437.774000,203.749000
226回目,111.131000,629.502000,437.632000,199.325000
227回目,110.448000,636.203000,434.569000,200.642000
228回目,109.206000,629.255000,438.720000,202.925000
229回目,108.122000,623.976000,436.173000,198.183000
230回目,111.991000,626.863000,438.689000,200.979000
231回目,111.059000,618.094000,436.824000,199.993000
232回目,111.342000,630.205000,438.307000,201.247000
233回目,109.517000,623.359000,431.643000,199.230000
234回目,109.927000,623.099000,438.232000,202.662000
235回目,109.313000,625.294000,435.905000,200.735000
236回目,112.382000,630.118000,439.398000,199.308000
237回目,110.517000,630.212000,436.059000,200.204000
238回目,109.172000,626.443000,438.707000,200.431000
239回目,111.126000,619.558000,439.347000,201.248000
240回目,109.468000,636.105000,437.968000,198.749000
241回目,110.844000,626.610000,436.031000,200.991000
242回目,112.636000,624.829000,433.364000,198.615000
243回目,111.587000,625.346000,435.678000,201.222000
244回目,110.000000,628.320000,436.219000,200.460000
245回目,110.336000,630.580000,437.902000,199.543000
246回目,109.228000,624.904000,437.950000,200.699000
247回目,112.038000,627.720000,437.395000,199.417000
248回目,111.250000,628.045000,437.491000,200.916000
249回目,108.863000,625.822000,437.657000,199.972000
250回目,109.895000,622.100000,434.966000,199.384000
