Loss,GPSR,NGPSR,NPGPSR,NDGPSR
126回目,35.714300,16.326500,14.285700,12.244900
127回目,35.714300,20.408200,19.587600,11.224500
128回目,31.632700,11.224500,14.285700,18.556700
129回目,31.632700,16.326500,17.346900,16.326500
130回目,29.896900,15.306100,16.326500,15.306100
131回目,34.693900,11.224500,18.367300,14.285700
132回目,32.653100,18.367300,17.525800,15.306100
133回目,23.469400,15.306100,16.326500,11.224500
134回目,34.693900,16.326500,10.204100,16.326500
135回目,23.469400,11.224500,15.306100,12.244900
136回目,32.653100,12.244900,16.326500,16.326500
137回目,29.896900,11.224500,14.285700,11.224500
138回目,23.469400,17.346900,18.367300,16.326500
139回目,31.632700,16.326500,16.326500,16.326500
140回目,35.714300,16.326500,18.367300,11.224500
141回目,35.714300,15.306100,14.285700,11.224500
142回目,31.632700,13.265300,20.408200,16.326500
143回目,35.714300,16.326500,18.367300,14.285700
144回目,35.714300,11.224500,16.326500,15.306100
145回目,31.632700,15.306100,14.433000,19.387800
146回目,35.714300,13.402100,16.326500,18.556700
147回目,35.714300,17.346900,17.346900,11.224500
148回目,23.469400,15.306100,18.367300,14.285700
149回目,23.469400,20.408200,21.428600,16.326500
150回目,32.653100,12.244900,20.408200,18.556700
151回目,25.510200,11.224500,21.428600,11.224500
152回目,32.653100,12.244900,17.346900,11.224500
153回目,35.714300,12.244900,18.556700,16.326500
154回目,23.469400,20.408200,16.326500,17.346900
155回目,23.469400,16.326500,16.326500,11.224500
156回目,31.632700,16.326500,15.306100,12.244900
157回目,23.469400,12.244900,15.306100,15.306100
158回目,29.896900,12.244900,16.326500,19.387800
159回目,29.896900,12.244900,18.367300,17.346900
160回目,29.896900,20.408200,14.285700,14.285700
161回目,31.632700,20.408200,19.387800,12.244900
162回目,31.632700,9.183670,10.204100,16.326500
163回目,29.896900,16.326500,17.346900,11.224500
164回目,23.469400,9.183670,15.306100,16.326500
165回目,31.632700,20.408200,17.346900,11.224500
166回目,31.632700,17.346900,13.265300,12.244900
167回目,35.714300,15.463900,17.346900,12.244900
168回目,25.510200,20.408200,17.346900,12.244900
169回目,23.469400,15.306100,16.326500,19.387800
170回目,23.469400,15.306100,14.285700,16.326500
171回目,31.632700,13.265300,16.326500,17.346900
172回目,35.714300,13.265300,10.204100,14.285700
173回目,35.714300,17.346900,16.326500,14.285700
174回目,35.714300,15.306100,16.326500,15.306100
175回目,32.653100,9.183670,16.326500,12.244900
176回目,31.632700,16.326500,16.326500,16.326500
177回目,31.632700,9.183670,12.244900,15.306100
178回目,25.510200,16.326500,21.428600,16.326500
179回目,25.510200,12.244900,15.306100,16.326500
180回目,23.469400,17.346900,15.306100,17.346900
181回目,35.714300,20.408200,13.265300,11.224500
182回目,35.714300,16.326500,18.367300,12.244900
183回目,23.469400,16.326500,18.367300,11.224500
184回目,31.632700,15.306100,20.408200,11.224500
185回目,23.469400,9.183670,10.204100,12.244900
186回目,34.693900,15.306100,15.306100,14.285700
187回目,31.632700,16.326500,15.306100,11.224500
188回目,31.632700,16.326500,20.408200,15.306100
189回目,31.632700,16.326500,17.346900,11.224500
190回目,34.693900,13.265300,18.367300,11.224500
191回目,25.510200,12.244900,11.224500,18.556700
192回目,35.714300,11.224500,19.387800,15.306100
193回目,35.714300,13.402100,18.556700,19.387800
194回目,23.469400,12.244900,16.326500,16.326500
195回目,35.714300,15.306100,7.142860,18.556700
196回目,35.714300,15.463900,19.387800,12.244900
197回目,35.714300,12.244900,18.367300,19.387800
198回目,23.469400,16.326500,18.556700,11.224500
199回目,29.896900,13.265300,14.285700,16.326500
200回目,25.510200,20.408200,10.204100,16.326500
201回目,31.632700,15.306100,16.326500,14.285700
202回目,35.714300,14.285700,12.244900,12.244900
203回目,23.469400,12.244900,15.306100,16.326500
204回目,32.653100,13.265300,18.367300,19.387800
205回目,35.714300,9.183670,17.346900,18.556700
206回目,25.510200,17.346900,16.326500,16.326500
207回目,32.653100,17.346900,18.556700,12.244900
208回目,34.693900,15.306100,15.306100,12.244900
209回目,23.469400,16.326500,16.326500,11.224500
210回目,29.896900,16.326500,18.556700,15.306100
211回目,29.896900,12.244900,18.367300,18.556700
212回目,23.469400,17.346900,10.204100,16.326500
213回目,23.469400,13.265300,10.204100,16.326500
214回目,32.653100,15.306100,14.285700,11.224500
215回目,34.693900,16.326500,16.326500,19.387800
216回目,31.632700,11.224500,10.204100,19.387800
217回目,31.632700,13.402100,19.387800,16.326500
218回目,34.693900,15.306100,18.367300,17.346900
219回目,32.653100,12.244900,18.367300,14.285700
220回目,31.632700,11.224500,16.326500,11.224500
221回目,35.714300,12.244900,16.326500,16.326500
222回目,23.469400,13.402100,17.346900,15.306100
223回目,31.632700,15.463900,17.346900,11.224500
224回目,35.714300,9.183670,18.556700,16.326500
225回目,34.693900,12.244900,17.346900,19.387800
226回目,25.510200,14.285700,12.244900,17.346900
227回目,35.714300,17.346900,17.346900,12.244900
228回目,35.714300,14.285700,17.346900,15.306100
229回目,23.469400,11.224500,10.204100,11.224500
230回目,29.896900,11.224500,18.367300,14.285700
231回目,31.632700,15.306100,17.346900,11.224500
232回目,35.714300,11.224500,12.244900,19.387800
233回目,32.653100,12.244900,14.285700,17.346900
234回目,35.714300,13.402100,18.367300,15.306100
235回目,35.714300,14.285700,18.367300,16.326500
236回目,34.693900,16.326500,18.367300,18.556700
237回目,31.632700,12.244900,17.346900,19.387800
238回目,31.632700,15.306100,17.346900,18.556700
239回目,25.510200,13.402100,20.408200,15.306100
240回目,25.510200,20.408200,10.204100,12.244900
241回目,35.714300,12.244900,18.556700,12.244900
242回目,29.896900,15.306100,13.265300,15.306100
243回目,31.632700,12.244900,14.285700,16.326500
244回目,31.632700,16.326500,19.387800,11.224500
245回目,25.510200,9.183670,12.244900,16.326500
246回目,29.896900,20.408200,13.265300,17.346900
247回目,23.469400,16.326500,18.367300,11.224500
248回目,29.896900,13.265300,20.408200,12.244900
249回目,35.714300,18.367300,10.204100,12.244900
250回目,23.469400,11.224500,17.346900,17.346900
