Loss,GPSR,NGPSR,NPGPSR,NDGPSR
161回目,64.765100,65.771800,62.416100,63.758400
162回目,66.330000,63.758400,61.409400,63.422800
163回目,67.114100,65.436200,63.422800,63.758400
164回目,64.765100,61.745000,62.416100,61.616200
165回目,66.107400,61.745000,63.087200,61.616200
166回目,65.771800,63.422800,62.080500,61.616200
167回目,64.094000,63.087200,62.416100,61.616200
168回目,64.765100,64.429500,64.429500,61.745000
169回目,65.771800,65.436200,61.616200,61.616200
170回目,67.114100,63.422800,64.094000,63.422800
171回目,64.765100,61.745000,62.751700,61.616200
172回目,67.114100,63.087200,63.087200,61.616200
173回目,64.765100,61.745000,64.094000,61.745000
174回目,64.765100,65.100700,65.100700,61.745000
175回目,67.114100,63.087200,62.751700,63.422800
176回目,66.107400,62.626300,64.094000,63.422800
177回目,64.765100,63.422800,62.416100,61.745000
178回目,66.330000,63.087200,62.751700,63.422800
179回目,66.330000,62.963000,64.094000,63.422800
180回目,64.094000,64.429500,65.100700,63.087200
181回目,72.818800,64.429500,64.765100,63.087200
182回目,66.330000,62.751700,63.299700,63.758400
183回目,64.765100,62.751700,62.416100,63.087200
184回目,66.107400,62.963000,61.073800,63.422800
185回目,66.107400,61.745000,63.422800,61.745000
186回目,65.771800,61.745000,63.087200,61.616200
187回目,65.771800,64.429500,61.745000,61.616200
188回目,65.771800,65.771800,62.416100,63.758400
189回目,66.107400,64.429500,63.758400,63.422800
190回目,67.114100,63.422800,63.087200,63.087200
191回目,64.765100,62.751700,63.422800,61.616200
192回目,64.094000,65.436200,63.758400,64.429500
193回目,65.771800,63.422800,61.745000,61.745000
194回目,64.094000,62.751700,62.416100,63.758400
195回目,64.765100,61.745000,61.073800,63.422800
196回目,65.100700,61.745000,62.416100,62.751700
197回目,64.765100,64.429500,63.758400,62.751700
198回目,67.114100,63.087200,62.751700,63.087200
199回目,64.094000,62.751700,65.100700,61.616200
200回目,64.765100,63.758400,65.100700,63.087200
201回目,65.771800,61.745000,62.751700,61.745000
202回目,66.330000,62.751700,62.416100,63.758400
203回目,64.094000,62.626300,66.107400,63.758400
204回目,64.094000,64.429500,62.080500,64.429500
205回目,64.765100,65.436200,63.422800,63.087200
206回目,66.330000,61.745000,63.758400,64.429500
207回目,65.771800,64.429500,63.758400,63.758400
208回目,72.818800,65.436200,61.409400,63.758400
209回目,64.765100,64.429500,62.963000,63.087200
210回目,65.771800,63.422800,62.751700,61.745000
211回目,64.765100,63.758400,65.100700,61.745000
212回目,65.771800,61.745000,62.416100,63.087200
213回目,72.818800,63.422800,64.429500,63.422800
214回目,66.107400,63.422800,63.422800,63.422800
215回目,64.094000,62.751700,63.299700,63.422800
216回目,64.765100,62.416100,63.422800,61.745000
217回目,72.818800,64.429500,63.422800,61.616200
218回目,66.330000,63.422800,61.073800,63.422800
219回目,64.094000,62.751700,64.094000,62.751700
220回目,72.818800,62.963000,62.751700,64.429500
221回目,67.114100,64.429500,63.758400,63.758400
222回目,64.765100,63.758400,62.416100,63.087200
223回目,66.330000,64.429500,63.422800,63.087200
224回目,67.114100,62.751700,63.973100,63.758400
225回目,65.771800,64.429500,63.422800,63.422800
226回目,66.107400,63.422800,66.443000,63.087200
227回目,64.765100,62.751700,64.094000,61.745000
228回目,64.765100,62.626300,64.429500,63.758400
229回目,66.330000,63.087200,64.765100,61.745000
230回目,64.094000,62.751700,62.751700,61.616200
231回目,66.107400,63.758400,65.436200,63.087200
232回目,64.094000,62.751700,62.416100,63.758400
233回目,66.107400,64.429500,61.073800,63.758400
234回目,64.094000,65.436200,63.422800,63.422800
235回目,64.094000,63.422800,63.422800,62.751700
236回目,66.107400,65.771800,61.073800,63.087200
237回目,65.771800,65.100700,63.087200,61.745000
238回目,64.765100,61.745000,63.758400,63.758400
239回目,67.114100,64.429500,63.422800,63.087200
240回目,64.765100,61.745000,62.416100,61.616200
241回目,66.330000,65.771800,64.429500,62.751700
242回目,66.330000,63.087200,62.416100,63.422800
243回目,66.330000,61.745000,63.422800,61.745000
244回目,64.765100,63.422800,63.422800,61.745000
245回目,64.094000,65.436200,65.436200,61.745000
246回目,64.094000,61.745000,65.100700,64.429500
247回目,67.114100,64.429500,63.087200,63.422800
248回目,66.330000,62.751700,63.422800,63.087200
249回目,64.765100,63.087200,63.422800,63.087200
250回目,64.765100,62.626300,62.751700,64.429500
